"KEGGid","GeneID","GeneSymbol"
"hsa05170","8945","BTRC"
"hsa05170","9133","CCNB2"
"hsa05170","915","CD3D"
"hsa05170","916","CD3E"
"hsa05170","917","CD3G"
"hsa05170","91860","CALML4"
"hsa05170","919","CD247"
"hsa05170","920","CD4"
"hsa05170","94235","GNG8"
"hsa05170","9582","APOBEC3B"
"hsa05170","9616","RNF7"
"hsa05170","9730","DCAF1"
"hsa05170","983","CDK1"
"hsa05170","995","CDC25C"
"hsa05170","9978","RBX1"
"hsa05171","100526842","RPL17-C18orf32"
"hsa05171","100529097","RPL36A-HNRNPH2"
"hsa05171","100529239","RPS10-NUDT3"
"hsa05171","102723407","LOC102723407"
"hsa05171","103","ADAR"
"hsa05171","10379","IRF9"
"hsa05171","10747","MASP2"
"hsa05171","11224","RPL35"
"hsa05171","114548","NLRP3"
"hsa05171","1147","CHUK"
"hsa05171","115004","CGAS"
"hsa05171","140032","RPS4Y2"
"hsa05171","140801","RPL10L"
"hsa05171","1432","MAPK14"
"hsa05171","1437","CSF2"
"hsa05171","1440","CSF3"
"hsa05171","1536","CYBB"
"hsa05171","1636","ACE"
"hsa05171","1675","CFD"
"hsa05171","1839","HBEGF"
"hsa05171","185","AGTR1"
